t_s,gt_x,gt_y,ekf_x,ekf_y,gt_error_m,divergence_m,gt_travelled_m
3604.6,-73.747,-11.641,-78.544,-9.748,10.914,5.157,127.64
3609.6,-73.987,-11.654,-78.784,-9.761,10.675,5.157,127.88
3611.7,-74.086,-11.660,-78.883,-9.767,10.576,5.157,127.98
3616.7,-74.290,-11.684,-79.095,-9.786,10.372,5.166,128.19
3621.7,-74.500,-11.718,-79.301,-9.817,10.159,5.164,128.40
3626.7,-74.688,-11.750,-79.491,-9.848,9.968,5.166,128.59
3631.7,-74.910,-11.788,-79.717,-9.887,9.742,5.169,128.82
3636.7,-75.118,-11.851,-79.914,-9.934,9.527,5.164,129.03
3641.7,-75.311,-11.926,-80.107,-10.003,9.324,5.167,129.24
3643.7,-75.401,-11.962,-80.199,-10.038,9.230,5.170,129.34
3648.7,-75.618,-12.049,-80.414,-10.123,9.002,5.168,129.57
3653.7,-75.815,-12.157,-80.619,-10.221,8.792,5.180,129.80
3658.7,-76.005,-12.276,-80.812,-10.336,8.587,5.184,130.02
3663.7,-76.191,-12.392,-81.000,-10.452,8.389,5.186,130.24
3668.7,-76.378,-12.512,-81.190,-10.571,8.189,5.189,130.47
3673.7,-76.535,-12.635,-81.349,-10.686,8.021,5.194,130.66
3675.8,-76.604,-12.688,-81.422,-10.741,7.947,5.196,130.75
3680.8,-76.796,-12.836,-81.613,-10.887,7.744,5.196,130.99
3685.8,-76.962,-12.960,-81.778,-11.013,7.571,5.195,131.20
3690.8,-77.143,-13.099,-81.961,-11.152,7.383,5.196,131.43
3695.8,-77.313,-13.240,-82.131,-11.291,7.208,5.197,131.65
3700.8,-77.492,-13.394,-82.309,-11.443,7.028,5.196,131.88
3705.8,-77.669,-13.546,-82.487,-11.597,6.853,5.197,132.12
3707.9,-77.727,-13.597,-82.546,-11.648,6.796,5.198,132.19
3712.9,-77.859,-13.710,-82.679,-11.762,6.669,5.199,132.37
3717.9,-77.990,-13.824,-82.808,-11.875,6.544,5.198,132.54
3722.9,-78.163,-13.977,-82.981,-12.026,6.384,5.198,132.77
3727.9,-78.336,-14.131,-83.153,-12.179,6.228,5.197,133.00
3732.9,-78.512,-14.287,-83.331,-12.337,6.074,5.199,133.23
3737.9,-78.692,-14.446,-83.512,-12.497,5.923,5.199,133.48
3739.9,-78.767,-14.512,-83.584,-12.561,5.862,5.198,133.58
3744.9,-78.933,-14.659,-83.752,-12.710,5.729,5.199,133.80
